Energy(eV)	Energy(eV)	3d-alpha	3d-beta	2p-alpha	2p-beta	 < S_x > 	 < S_y > 	 < S_z > 	 < S2 > 	 < L_x > 	 < L_y > 	 < L_z > 	 < L2 > 	 < LS > 	 < J2 >
11.94811	21.68015	1 0 0 0 1	1 1 1 1 1	1 1 1	1 1 0	-0.00000	 0.00000	-0.05360	 1.95864	-0.00000	 0.00000	-0.83318	 9.23043	-0.56010	10.06888
11.99262	21.72466	1 1 0 0 1	1 1 1 0 1	1 1 1	1 1 0	-0.00000	 0.00000	 0.00000	 1.74611	-0.00000	 0.00000	-0.00000	17.83502	-0.54967	18.48179
12.00685	21.73889	1 1 0 1 1	0 1 0 1 1	1 1 1	1 1 0	-0.00000	 0.00000	 0.20962	 1.34832	-0.00000	 0.00000	 2.79038	14.87854	 0.40642	17.03969
12.00685	21.73889	1 1 0 1 1	0 1 1 0 1	1 1 1	1 1 0	 0.00000	 0.00000	-0.20961	 1.34832	-0.00000	 0.00000	-2.79033	14.87854	 0.40642	17.03969
12.03813	21.77017	1 1 0 1 1	0 1 1 1 0	1 1 1	1 1 0	-0.00000	 0.00000	-0.00000	 1.40925	-0.00000	 0.00000	 0.00000	11.07890	-0.65562	11.17690
12.19345	21.92550	1 1 0 1 1	0 0 1 1 1	1 1 1	1 1 0	 0.00000	 0.00000	 0.04582	 1.33928	 0.00000	 0.00000	 0.95368	 9.81239	-1.06682	 9.01804
12.19345	21.92550	1 1 0 1 1	1 1 0 1 0	1 1 1	1 1 0	 0.00000	 0.00000	-0.04582	 1.33928	 0.00000	 0.00000	-0.95376	 9.81239	-1.06682	 9.01804
12.27651	22.00855	1 1 1 0 1	0 0 1 1 1	1 1 1	1 1 0	 0.00000	 0.00000	 0.17150	 1.57482	-0.00000	 0.00000	 1.82847	11.26493	-0.79983	11.24009
12.27651	22.00855	1 1 1 0 1	0 1 1 0 1	1 1 1	1 1 0	-0.00000	 0.00000	-0.17150	 1.57482	-0.00000	 0.00000	-1.82850	11.26493	-0.79983	11.24009
12.38753	22.11957	1 1 1 0 0	1 1 0 1 1	1 1 1	1 1 0	-0.00000	 0.00000	-0.00683	 1.44368	 0.00000	 0.00000	-0.92293	15.32717	-0.40254	15.96577
12.38753	22.11957	1 1 0 1 1	1 1 0 0 1	1 1 1	1 1 0	-0.00000	 0.00000	 0.00686	 1.44368	-0.00000	 0.00000	 0.92684	15.32717	-0.40254	15.96577
12.44587	22.17791	1 1 1 0 1	1 1 0 0 1	1 1 1	1 1 0	-0.00000	 0.00000	-0.40691	 1.49361	-0.00000	 0.00000	-2.59309	15.72943	 0.17491	17.57287
12.44587	22.17791	1 1 1 0 0	0 1 1 1 1	1 1 1	1 1 0	 0.00000	 0.00000	 0.40691	 1.49361	-0.00000	 0.00000	 2.59309	15.72943	 0.17491	17.57287
12.44820	22.18024	1 1 1 0 0	1 1 1 0 1	1 1 1	1 1 0	 0.00000	 0.00000	-0.00000	 1.48081	-0.00000	 0.00000	 0.00000	12.03564	-2.59384	 8.32877
12.47415	22.20619	1 1 1 0 1	1 1 0 1 0	1 1 1	1 1 0	 0.00000	 0.00000	-0.18238	 1.73568	 0.00000	 0.00000	-1.81762	14.73560	-1.07859	14.31410
12.47415	22.20619	1 1 1 0 0	1 1 1 1 0	1 1 1	1 1 0	-0.00000	 0.00000	 0.18238	 1.73568	-0.00000	 0.00000	 1.81762	14.73560	-1.07859	14.31410
12.72437	22.45641	1 1 1 0 1	1 0 0 1 1	1 1 1	1 1 0	-0.00000	 0.00000	-0.17811	 2.20466	-0.00000	 0.00000	-0.44769	 7.02057	-0.78198	 7.66127
12.72437	22.45641	1 1 1 0 0	1 0 1 1 1	1 1 1	1 1 0	-0.00000	 0.00000	 0.17191	 2.20466	-0.00000	 0.00000	 0.43209	 7.02057	-0.78198	 7.66127
12.85198	22.58402	1 1 1 0 1	1 0 1 0 1	1 1 1	1 1 0	 0.00000	 0.00000	-0.05590	 1.46459	 0.00000	 0.00000	 2.05590	14.34264	 0.39404	16.59531
12.85198	22.58402	1 1 1 1 0	1 0 1 0 1	1 1 1	1 1 0	-0.00000	 0.00000	 0.05590	 1.46459	-0.00000	 0.00000	-2.05590	14.34264	 0.39404	16.59531
13.02905	22.76109	1 1 1 1 0	0 0 1 1 1	1 1 1	1 1 0	-0.00000	 0.00000	 0.07068	 1.99218	 0.00000	 0.00000	 0.58253	10.76326	-0.54877	11.65790
13.02905	22.76109	1 1 1 0 1	0 1 0 1 1	1 1 1	1 1 0	 0.00000	 0.00000	-0.07155	 1.99218	-0.00000	 0.00000	-0.58967	10.76326	-0.54877	11.65790
13.04991	22.78195	1 1 1 0 1	1 1 1 0 0	1 1 1	1 1 0	 0.00000	 0.00000	 0.00000	 2.57676	 0.00000	 0.00000	-0.00000	 5.69538	-0.48702	 7.29810
13.06150	22.79354	1 1 1 1 0	0 1 0 1 1	1 1 1	1 1 0	-0.00000	 0.00000	 0.00000	 1.77133	-0.00000	 0.00000	-0.00000	10.78833	-0.97065	10.61836
13.11836	22.85040	1 1 1 1 0	0 1 1 1 0	1 1 1	1 1 0	-0.00000	 0.00000	-0.17334	 1.62350	 0.00000	 0.00000	-0.82295	13.61336	-1.09231	13.05225
13.11836	22.85040	1 1 1 0 1	0 1 1 1 0	1 1 1	1 1 0	 0.00000	 0.00000	 0.17353	 1.62350	 0.00000	 0.00000	 0.82387	13.61336	-1.09231	13.05225
13.30858	23.04062	1 1 1 1 0	0 1 1 0 1	1 1 1	1 1 0	-0.00000	 0.00000	 0.23120	 1.06644	-0.00000	 0.00000	 2.76880	13.11598	-0.10755	13.96732
13.30858	23.04062	1 1 1 1 1	0 1 0 0 1	1 1 1	1 1 0	 0.00000	 0.00000	-0.23120	 1.06644	 0.00000	 0.00000	-2.76880	13.11598	-0.10755	13.96732
13.44418	23.17622	1 1 1 1 1	0 1 0 1 0	1 1 1	1 1 0	-0.00000	 0.00000	-0.42391	 1.48789	-0.00000	 0.00000	-1.57609	11.34574	 0.00287	12.83936
13.44418	23.17622	1 1 1 1 0	1 0 0 1 1	1 1 1	1 1 0	 0.00000	 0.00000	 0.42391	 1.48789	 0.00000	 0.00000	 1.57608	11.34574	 0.00287	12.83936
13.62308	23.35512	1 1 1 1 0	1 1 1 0 0	1 1 1	1 1 0	 0.00000	 0.00000	 0.00000	 1.28580	-0.00000	 0.00000	-0.00000	11.08500	-0.57341	11.22398
13.64137	23.37341	1 1 1 1 1	0 0 0 1 1	1 1 1	1 1 0	 0.00000	 0.00000	-0.00000	 1.08262	-0.00000	 0.00000	 0.00000	15.86404	 0.35980	17.66626
13.82538	23.55743	1 1 1 1 0	1 0 1 1 0	1 1 1	1 1 0	 0.00000	 0.00000	 0.29446	 1.62610	-0.00000	 0.00000	 0.70549	 9.44932	 0.07652	11.22845
13.82538	23.55743	1 1 1 1 1	0 0 1 0 1	1 1 1	1 1 0	-0.00000	 0.00000	-0.29446	 1.62610	-0.00000	 0.00000	-0.70549	 9.44932	 0.07652	11.22845
13.95591	23.68795	1 1 1 1 1	0 0 1 1 0	1 1 1	1 1 0	 0.00000	 0.00000	-0.00000	 1.92703	 0.00000	 0.00000	 0.00000	 9.24383	 0.55971	12.29028
14.06144	23.79349	1 1 1 1 0	1 1 0 1 0	1 1 1	1 1 0	 0.00000	 0.00000	-0.25270	 1.35796	 0.00000	 0.00000	-0.74727	11.28244	 0.23499	13.11039
14.06144	23.79349	1 1 1 1 0	1 1 0 0 1	1 1 1	1 1 0	 0.00000	 0.00000	 0.25270	 1.35796	 0.00000	 0.00000	 0.74728	11.28244	 0.23499	13.11039
14.31186	24.04390	1 1 1 1 1	0 1 1 0 0	1 1 1	1 1 0	 0.00000	 0.00000	 0.30744	 1.14254	-0.00000	 0.00000	 1.69256	 9.04283	-0.24542	 9.69452
14.31186	24.04390	1 1 1 1 1	1 0 1 0 0	1 1 1	1 1 0	 0.00000	 0.00000	-0.30744	 1.14254	 0.00000	 0.00000	-1.69256	 9.04283	-0.24542	 9.69452
14.74036	24.47240	1 1 1 1 1	1 0 0 0 1	1 1 1	1 1 0	-0.00000	 0.00000	 0.04838	 0.99545	 0.00000	 0.00000	 0.95162	 4.89283	-1.06428	 3.75971
14.74036	24.47240	1 1 1 1 1	1 0 0 1 0	1 1 1	1 1 0	-0.00000	 0.00000	-0.04838	 0.99545	 0.00000	 0.00000	-0.95162	 4.89283	-1.06428	 3.75971
15.33362	25.06567	1 1 1 1 1	1 1 0 0 0	1 1 1	1 1 0	 0.00000	 0.00000	-0.00000	 0.98163	-0.00000	 0.00000	 0.00000	 4.37102	-1.13602	 3.08061
